Product Id,Model ,Partner ,Device Type ,Part Number,Vendor,FormFactor,Interface Speed,Drivce Format,RPM,Id,Capacity,,Releases
41957,ST1200MM0069,Seagate,SAS,1XH220,Seagate,2.5",12,512n,10000,ST1200MM0069,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41957,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39189,ST1200MM0088,Seagate,SAS,1FF200-001,Seagate,2.5",12,512n,10000,ST1200MM0088,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39189,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39482,ST1200MM0098,Seagate,SAS,1FF210-003,Seagate,2.5",12,512n,10000,ST1200MM0098,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39482,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41944,ST1200MM0129,Seagate,SAS,1XH203,Seagate,2.5",12,512e,10000,ST1200MM0129,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41944,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41948,ST1200MM0139,Seagate,SAS,1XH213,Seagate,2.5",12,512e,10000,ST1200MM0139,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41948,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41952,ST1200MM0149,Seagate,SAS,1XH223,Seagate,2.5",12,512e,10000,ST1200MM0149,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41952,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40709,ST1200MM0158,Seagate,SAS,1RW201,seagate,2.5",12,512e,10000,ST1200MM0158,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40709,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40713,ST1200MM0178,Seagate,SAS,1RW211,seagate,2.5",12,512e,10000,ST1200MM0178,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40713,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40699,ST1800MM0018,Seagate,SAS,1GR201,seagate,2.5",12,512e,10000,ST1800MM0018,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40699,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40703,ST1800MM0068,Seagate,SAS,1GR211,seagate,2.5",12,512e,10000,ST1800MM0068,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40703,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40707,ST1800MM0078,Seagate,SAS,1GR221,seagate,2.5",12,512e,10000,ST1800MM0078,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40707,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40708,ST1800MM0128,Seagate,SAS,1RV201,seagate,2.5",12,512e,10000,ST1800MM0128,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40708,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41943,ST1800MM0129,Seagate,SAS,1XJ203,Seagate,2.5",12,512e,10000,ST1800MM0129,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41943,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41947,ST1800MM0139,Seagate,SAS,1XJ213,Seagate,2.5",12,512e,10000,ST1800MM0139,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41947,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40712,ST1800MM0148,Seagate,SAS,1RV211,seagate,2.5",12,512e,10000,ST1800MM0148,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40712,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41951,ST1800MM0149,Seagate,SAS,1XJ223,Seagate,2.5",12,512e,10000,ST1800MM0149,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41951,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40716,ST1800MM0158,Seagate,SAS,1RV221,seagate,2.5",12,512e,10000,ST1800MM0158,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40716,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
36504,ST2000NM0023,Seagate,SAS,9ZM275-003,Seagate,3.5",6,512n,7200,ST2000NM0023,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36504,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40694,ST2000NM0034,Seagate,SAS,1HT274,seagate,3.5",12,512e,7200,ST2000NM0034,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40694,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
39781,ST2000NM0043,Seagate,SAS,1C1275-003,Seagate,3.5",6,512n,7200,ST2000NM0043,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39781,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39952,ST2000NM0045,Seagate,SAS,1V4204,Seagate,3.5",12,512n,7200,ST2000NM0045,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39952,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40697,ST2000NM0054,Seagate,SAS,1LW274,seagate,3.5",12,512e,7200,ST2000NM0054,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40697,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
39782,ST2000NM0063,Seagate,SAS,1C2275-003,Seagate,3.5",6,512n,7200,ST2000NM0063,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39782,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40684,ST2000NM0135,Seagate,SAS,1YZ204,seagate,3.5",12,512e,7200,ST2000NM0135,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40684,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40745,ST2000NX0273,Seagate,SAS,1FM201,seagate,2.5",12,512e,7200,ST2000NX0273,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40745,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40747,ST2000NX0343,Seagate,SAS,1FM211,seagate,2.5",12,512e,7200,ST2000NX0343,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40747,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40749,ST2000NX0353,Seagate,SAS,1FM221,seagate,2.5",12,512e,7200,ST2000NX0353,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40749,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
39269,ST2000NX0433,Seagate,SAS,1VD200-003,Seagate,2.5",12,512n,7200,ST2000NX0433,2000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39269,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41942,ST2400MM0129,Seagate,SAS,1XK203,Seagate,2.5",12,512e,10000,ST2400MM0129,2400,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41942,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41946,ST2400MM0139,Seagate,SAS,1XK213,Seagate,2.5",12,512e,10000,ST2400MM0139,2400,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41946,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41950,ST2400MM0149,Seagate,SAS,1XK223,Seagate,2.5",12,512e,10000,ST2400MM0149,2400,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41950,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
36506,ST3000NM0023,Seagate,SAS,9ZM278-003,Seagate,3.5",6,512n,7200,ST3000NM0023,3000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36506,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39953,ST3000NM0025,Seagate,SAS,1V420N,Seagate,3.5",12,512n,7200,ST3000NM0025,3000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39953,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39779,ST3000NM0043,Seagate,SAS,1C1278-003,Seagate,3.5",6,512n,7200,ST3000NM0043,3000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39779,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39780,ST3000NM0063,Seagate,SAS,1C2278-003,Seagate,3.5",6,512n,7200,ST3000NM0063,3000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39780,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36406,ST300MM0006,Seagate,SAS,9WE066-003,Seagate,2.5",6,512n,10000,ST300MM0006,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36406,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39271,ST300MM0008,Seagate,SAS,1V8200-003,Seagate,2.5",12,512n,10000,ST300MM0008,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39271,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39485,ST300MM0018,Seagate,SAS,1V8210-001,Seagate,2.5",12,512n,10000,ST300MM0018,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39485,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40443,ST300MM0048,Seagate,SAS,2C6200-001,Seagate,2.5",12,512n,10000,ST300MM0048,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40443,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40445,ST300MM0058,Seagate,SAS,2C6210-001,Seagate,2.5",12,512n,10000,ST300MM0058,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40445,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
38279,ST300MP0005,Seagate,SAS,1MG200-002,Seagate,2.5",12,512n,15000,ST300MP0005,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=38279,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40446,ST300MP0006,Seagate,SAS,1UT200 - 001,Seagate,2.5",12,512n,15000,ST300MP0006,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40446,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39488,ST300MP0015,Seagate,SAS,1MG210-002,Seagate,2.5",12,512n,15000,ST300MP0015,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39488,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40449,ST300MP0016,Seagate,SAS,1UT210-001,Seagate,2.5",12,512n,15000,ST300MP0016,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40449,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40454,ST300MP0026,Seagate,SAS,1UT230-001,Seagate,2.5",12,512n,15000,ST300MP0026,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40454,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40719,ST300MP0035,Seagate,SAS,1MG201,seagate,2.5",12,512e,15000,ST300MP0035,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40719,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40730,ST300MP0045,Seagate,SAS,1MG211,seagate,2.5",12,512e,15000,ST300MP0045,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40730,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40676,ST300MP0106,Seagate,SAS,1UW203,seagate,2.5",12,512e,15000,ST300MP0106,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40676,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40679,ST300MP0116,Seagate,SAS,1UW213,seagate,2.5",12,512e,15000,ST300MP0116,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40679,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
