Product Id,Model ,Partner ,Device Type ,Part Number,Vendor,FormFactor,Interface Speed,Performance Class,Tier,TBW Endurance Class,Flash Technology,Capacity,IODevice,ID,,Releases
40333,HDS-2TM-SSDSC2BA400G4,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BA400G4,ATA,2.5",6,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,400,,SSDSC2BA400G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40333,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40334,HDS-2TM-SSDSC2BA800G4,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BA800G4,ATA,2.5",6,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,800,,SSDSC2BA800G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40334,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40323,HDS-2TM-SSDSC2BB012T6,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BB012T6,ATA,,,,vSAN All Flash Capacity Tier,,,1200,,SSDSC2BB012T6,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40323,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40324,HDS-2TM-SSDSC2BB016T6,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BB016T6,ATA,,,,vSAN All Flash Capacity Tier,,,1600,,SSDSC2BB016T6,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40324,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40325,HDS-2TM-SSDSC2BB800G6,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BB800G6,ATA,,,,vSAN All Flash Capacity Tier,,,800,,SSDSC2BB800G6,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40325,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40327,HDS-2TM-SSDSC2BX016T4,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BX016T4,ATA,2.5",6,"Class D: 20,000-30,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,1600,,SSDSC2BX016T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40327,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40328,HDS-2TM-SSDSC2BX200G4,Supermicro Computer Inc,SATA,SSDSC2BX200G4,ATA,2.5",6,"Class C: 10,000-20,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,MLC,200,,SSDSC2BX200G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40328,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40329,HDS-2TM-SSDSC2BX480G4,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BX480G4,ATA,2.5",6,"Class D: 20,000-30,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,480,,SSDSC2BX480G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40329,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40330,HDS-2TM-SSDSC2BX800G4,Supermicro Computer Inc,SATA,HDS-2TM-SSDSC2BX800G4,ATA,2.5",6,"Class D: 20,000-30,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,800,,SSDSC2BX800G4R,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40330,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40315,HDS-2VM-SSDPE2MD016T4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2MD016T4,NVMe,2.5",Gen 3x4,"Class F: 100,000+ writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,1600,"Intel SSD DC P3700 Series SSDPE2MD016T4 (1.6 TB, 2.5-inch)",SSDPE2MD016T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40315,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40316,HDS-2VM-SSDPE2MD020T4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2MD020T4,NVMe,2.5",Gen 3x4,"Class F: 100,000+ writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,2000,"Intel SSD DC P3700 Series SSDPE2MD020T4 (2.0 TB, 2.5-inch)",SSDPE2MD020T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40316,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40317,HDS-2VM-SSDPE2MD400G4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2MD400G4,NVMe,2.5",Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,400,"Intel SSD DC P3700 Series SSDPE2MD400G4 (400 GB, 2.5-inch)",SSDPE2MD400G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40317,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40318,HDS-2VM-SSDPE2MD800G4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2MD800G4,NVMe,2.5",Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,800,"Intel SSD DC P3700 Series SSDPE2MD800G4 (800 GB, 2.5-inch)",SSDPE2MD800G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40318,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40305,HDS-2VM-SSDPE2ME012T4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2ME012T4,NVMe,2.5",Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,1200,"Intel SSD DC P3600 Series SSDPE2ME012T4 (1.2 TB, 2.5-inch)",SSDPE2ME012T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40305,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40306,HDS-2VM-SSDPE2ME016T4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2ME016T4,NVMe,2.5",Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,1600,"Intel SSD DC P3600 Series SSDPE2ME016T4 (1.6 TB, 2.5-inch)",SSDPE2ME016T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40306,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40307,HDS-2VM-SSDPE2ME020T4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2ME020T4,NVMe,2.5",Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,2000,"Intel SSD DC P3600 Series SSDPE2ME020T4 (2.0 TB, 2.5-inch)",SSDPE2ME020T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40307,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40308,HDS-2VM-SSDPE2ME400G4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2ME400G4,NVMe,2.5",Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class B >=1825 TBW,MLC,400,"Intel SSD DC P3600 Series SSDPE2ME400G4 (400 GB, 2.5-inch)",SSDPE2ME400G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40308,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40309,HDS-2VM-SSDPE2ME800G4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2ME800G4,NVMe,2.5",Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,800,"Intel SSD DC P3600 Series SSDPE2ME800G4 (800 GB, 2.5-inch)",SSDPE2ME800G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40309,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40301,HDS-2VM-SSDPE2MX012T4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2MX012T4,NVMe,2.5",Gen 3x4,"Class D: 20,000-30,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,MLC,1200,"Intel SSD DC P3500 Series SSDPE2MX012T4 (1.2 TB, 2.5-inch)",SSDPE2MX012T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40301,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40302,HDS-2VM-SSDPE2MX020T4,Supermicro Computer Inc,NVMe,HDS-2VM-SSDPE2MX020T4,NVMe,2.5",Gen 3x4,"Class D: 20,000-30,000 writes per second",vSAN All Flash Capacity Tier,Endurance Class A >=365 TBW,MLC,2000,"Intel SSD DC P3500 Series SSDPE2MX020T4 (2.0 TB, 2.5-inch)",SSDPE2MX020T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40302,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0)"
40319,HDS-AVM-SSDPEDMD016T4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDMD016T4,NVMe,HHHL,Gen 3x4,"Class F: 100,000+ writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,1600,"Intel SSD DC P3700 Series SSDPEDMD016T4 (1.6 TB, HHHL AIC)",SSDPEDMD016T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40319,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40320,HDS-AVM-SSDPEDMD020T4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDMD020T4,NVMe,HHHL,Gen 3x4,"Class F: 100,000+ writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,2000,"Intel SSD DC P3700 Series SSDPEDMD020T4 (2.0 TB, HHHL AIC)",SSDPEDMD020T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40320,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40321,HDS-AVM-SSDPEDMD400G4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDMD400G4,NVMe,HHHL,Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,400,"Intel SSD DC P3700 Series SSDPEDMD400G4 (400 GB, HHHL AIC)",SSDPEDMD400G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40321,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40322,HDS-AVM-SSDPEDMD800G4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDMD800G4,NVMe,HHHL,Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,800,"Intel SSD DC P3700 Series SSDPEDMD800G4 (800 GB, HHHL AIC)",SSDPEDMD800G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40322,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40310,HDS-AVM-SSDPEDME012T4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDME012T4,NVMe,HHHL,Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN All Flash Caching Tier, vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class C >=3650 TBW,MLC,1200,"Intel SSD DC P3600 Series SSDPEDME012T4 (1.2 TB, HHHL AIC)",SSDPEDME012T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40310,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40311,HDS-AVM-SSDPEDME016T4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDME016T4,NVMe,HHHL,Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,1600,"Intel SSD DC P3600 Series SSDPEDME016T4 (1.6 TB, HHHL AIC)",SSDPEDME016T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40311,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40312,HDS-AVM-SSDPEDME020T4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDME020T4,NVMe,HHHL,Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class D >=7300 TBW,MLC,2000,"Intel SSD DC P3600 Series SSDPEDME020T4 (2.0 TB, HHHL AIC)",SSDPEDME020T4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40312,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40313,HDS-AVM-SSDPEDME400G4,Supermicro Computer Inc,NVMe,HDS-AVM-SSDPEDME400G4,NVMe,HHHL,Gen 3x4,"Class E: 30,000-100,000 writes per second","vSAN Hybrid Caching Tier, vSAN All Flash Capacity Tier",Endurance Class B >=1825 TBW,MLC,400,"Intel SSD DC P3600 Series SSDPEDME400G4 (400 GB, HHHL AIC)",SSDPEDME400G4,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=ssd&productid=40313,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
